name,name_en,railway,ele,operator_t,layer,addr_full,addr_city,source,name_hi,name_ta,osm_id,osm_type,geometry
Tiptur,,station,,,,,,,,,1636610854,nodes,POINT (76.4756333 13.2557594)
Bageshapura,,station,,,,,,,,,2850694071,nodes,POINT (76.2293373 13.1432231)
Kunigal,,station,,,,,,,,,5005536730,nodes,POINT (77.0110836 13.0166441)
Institute of Engineers,,station,,,,,,,इन्स्टिट्यूट ऑफ इंजिनीअर्स,,11369581741,nodes,POINT (79.0700943 21.1383147)
Jhasi Rani Square,,station,,,,,,,झाशी राणी चौक,,11369581742,nodes,POINT (79.0778268 21.1407181)
Rachna Ring Road,,station,,,,,,,,,11369581743,nodes,POINT (79.0294117 21.121523)
Vasudev Nagar,,station,,,,,,,वासुदेव नगर,,11369581744,nodes,POINT (79.0194659 21.1187853)
Bansi Nagar,,station,,,,,,,,,11369581745,nodes,POINT (79.0126033 21.1161997)
Lokmanya Nagar,,station,,,,,,,लोकमान्य नगर,,11369581746,nodes,POINT (79.001754 21.1108046)
Tamluk,,station,,,,,,,,,4378885943,nodes,POINT (87.9201158 22.2746481)
Jaora,,station,,,,,,,,,1422067669,nodes,POINT (75.1159444 23.6291483)
Bangrod,,station,,,,,,,,,3898149470,nodes,POINT (75.121759 23.3971863)
Pardhade,,station,,,,,,,,,6173597913,nodes,POINT (75.3771919 20.7298415)
Majhaoli,,station,,,,,,,,,5097959958,nodes,POINT (82.3924287 24.1756618)
Krishnapur,,station,,,,,,,,,5768071581,nodes,POINT (88.2564913 24.4065266)
Kumbhraj,,station,,,,,,,,,2185777597,nodes,POINT (77.0789943 24.3626048)
Vijaipur,,station,,,,,,,,,2185777921,nodes,POINT (77.1623251 24.4927038)
Baidyanathdham,,station,,,,,,,,,806414764,nodes,POINT (86.6927224 24.4889571)
Lusadiya,,station,,,,,,,,,566242191,nodes,POINT (73.4209559 23.6856342)
Jagabor,,station,,,,,,,,,566247524,nodes,POINT (73.453782 23.7402458)
Bhandu Motidau,,station,,,,,,,,,2351982758,nodes,POINT (72.3907384 23.6917752)
Panewadi,,station,,,,,,,,,6173578594,nodes,POINT (74.4835264 20.2625105)
Makarpura,,station,,,,,,,,,318140382,nodes,POINT (73.1759325 22.233662)
Kundalgarh,,station,,,,,,,,,2189469715,nodes,POINT (73.8104371 24.0281398)
Sabli Road,,station,,,,,,,,,5745061855,nodes,POINT (71.9558158 23.0370241)
Kotana,,station,,,,,,,,,2189469714,nodes,POINT (73.7266859 23.9170966)
Panoli,,station,,,,,,,,,5571414304,nodes,POINT (72.9780444 21.5354608)
Jalila Road,,station,,,,,,,,,1545874441,nodes,POINT (71.8033709 22.2427527)
Dahej,,station,,,,,,,,,3278092403,nodes,POINT (72.5893963 21.709301)
Kosad,,station,,,,,,,,,1523485478,nodes,POINT (72.867483 21.2611962)
Bahadurpur,,station,,,,,,,,,2337284127,nodes,POINT (88.4640623 23.4388336)
Hathuran,,station,,,,,,,,,5571414299,nodes,POINT (72.9695268 21.5007279)
Bimlagarh Junction,,station,,,,,,,बिमलगढ़ जंक्शन,,1724876901,nodes,POINT (85.0101442 21.9679393)
Jamdha,,station,,,,,,,,,1224895630,nodes,POINT (74.9862812 20.5735883)
Mordad Tanda,,station,,,,,,,,,1224895633,nodes,POINT (74.9158303 20.679878)
Rampurhat Junction,,station,,,,,,,,,5768133224,nodes,POINT (87.781974 24.1791375)
Badkulla,,station,,,,,,,,,5768071768,nodes,POINT (88.5261261 23.3055047)
Dhani Kasar,,station,,,,,,,,,1946127809,nodes,POINT (75.933055 24.9877269)
Kalinarayanpur Junction,,station,,,,,,,,,1766031228,nodes,POINT (88.5731871 23.2080551)
Birnagar,,station,,,,,,,,,5768071760,nodes,POINT (88.551732 23.236237)
Marwar Bhinmal,,station,,,,,,,,,355747563,nodes,POINT (72.2757664 25.0010136)
Taherpur,,station,,,,,,,,,5768071763,nodes,POINT (88.5435734 23.2599961)
Bathna Krittibas,,station,,,,,,,,,3895161857,nodes,POINT (88.4630152 23.2465092)
Phulia,,station,,,,,,,,,3895161753,nodes,POINT (88.4974018 23.2299617)
Habibpur,,station,,,,,,,,,1766031233,nodes,POINT (88.5389626 23.2117444)
Chas Road,,station,,,,,,,,,5038422960,nodes,POINT (86.2150249 23.4192686)
Barbil,Barbil,station,477,,,,,,बड़बिल,,9033471098,nodes,POINT (85.3690447 22.1048613)
Barabhum,,station,,,,,,,,,9210650109,nodes,POINT (86.2118867 23.0935048)
Suisa,,station,220,,,,,,सुईसा,,9215041652,nodes,POINT (85.9085932 23.196808)
Sagar Jambagaru,Sagar Jambagaru,station,,,,,,,,,1368272943,nodes,POINT (75.0235133 14.1700827)
Bhadli,,station,,,,,,,,,1119862177,nodes,POINT (75.6751728 21.0231855)
Rahate Colony,,station,,,,,,,राहाटे कॉलनी,,6841157974,nodes,POINT (79.0756888 21.1276692)
Congress Nagar,,station,,,,,,,काँग्रेस नगर,,6841157975,nodes,POINT (79.0825531 21.1281984)
Nari Road,,station,,,,,,,,,7944685685,nodes,POINT (79.1097781 21.1795001)
Kadvi Square,,station,,,,,,,,,7944686237,nodes,POINT (79.0924243 21.1686674)
Indora Square,,station,,,,,,,,,7944686882,nodes,POINT (79.1007283 21.1736873)
Gaddi Godam Square,,station,,,,,,,,,7944687024,nodes,POINT (79.083725 21.1616305)
Sivapur,,station,,,,,,,,,3191826727,nodes,POINT (75.9283506 13.6704657)
Bhadravati,,station,,,,,,,,,1102564020,nodes,POINT (75.7034692 13.8426425)
Masarahalli,,station,,,,,,,,,1966508764,nodes,POINT (75.7305784 13.8105863)
Kasturchand Park,,station,,,,,,,कस्तुरचंद पार्क,,11368300687,nodes,POINT (79.081477 21.1543646)
Zero Mile,,station,,,,,,,झीरो माईल,,11368300688,nodes,POINT (79.0806347 21.1466946)
Ujjwal Nagar,,station,,,,,,,उज्जवल नगर,,11368300692,nodes,POINT (79.0663192 21.0963504)
Shimoga Town,,station,,,,,,,,,10252989482,nodes,POINT (75.5835775 13.9437623)
Sitabuldi,,station,,,,,,,सीताबर्डी,,11368300689,nodes,POINT (79.0824843 21.1414478)
Ajni Square,,station,,,,,,,अजनी चौक,,11368300691,nodes,POINT (79.0721071 21.1182122)
Airport,,station,,,,,,,विमानतळ,,11368300694,nodes,POINT (79.0637884 21.0862162)
Airport South,,station,,,,,,,दक्षिण विमानतळ,,11368300695,nodes,POINT (79.0605257 21.0790559)
Khapri,,station,,,,,,,खापरी,,11368300696,nodes,POINT (79.0478446 21.0493478)
Hebsur,,station,,,,,,,,,5764377675,nodes,POINT (75.2859178 15.4232161)
Banni Koppa,,station,,,,,,,,,1604664691,nodes,POINT (75.9417526 15.4064974)
Amaravathi Colony Junction,,station,,,,,,,,,3198271987,nodes,POINT (75.8521246 14.4989804)
Kumsi,,station,,,,,,,,,6121708569,nodes,POINT (75.4094498 14.0567125)
Fuleswar,,station,,,,,,,,,665114595,nodes,POINT (88.1156438 22.4774357)
Harish Nagar Halt,,station,,,,,,,,,5852243702,nodes,POINT (88.7780526 23.4698401)
Perinad,,station,,,,,,,,,10255800220,nodes,POINT (76.6206762 8.9486074)
Edavai,,station,,,,,,,,,5764349127,nodes,POINT (76.6974127 8.7632119)
Chola,,station,,,,,,,,,2130805144,nodes,POINT (77.7310034 28.3106679)
Krantivira Sangolli Rayanna (Bengaluru),,station,,,,,,,,,2669084978,nodes,POINT (77.5695603 12.9781739)
Jhanjharpur Junction,,station,,,,,,,झंझारपुर,,7629300108,nodes,POINT (86.2706673 26.2302624)
Lalitgram,,station,,,,,,,ललितग्राम,,7629244949,nodes,POINT (87.0132362 26.3577944)
Pachora Junction,,station,,,,,,,,,2668344200,nodes,POINT (75.3492048 20.6696319)
Galan,,station,,,,,,,,,6173569359,nodes,POINT (75.2768934 20.609212)
Kavali,,station,,,,,,,,,2967372688,nodes,POINT (79.9889709 14.9155342)
Kadakavur,,station,,,,,,,,கடக்கவூர்,335560058,nodes,POINT (76.7676427 8.6786987)
Varkala Sivagiri,,station,,,,,,,,,340415095,nodes,POINT (76.723134 8.7406369)
Kalian Chak,,station,,,,,,,कल्याणचक,,8999700628,nodes,POINT (87.7390773 25.0390604)
Rajmahal,,station,,,,,,,राजमहल,,9690560859,nodes,POINT (87.8342503 25.054054)
Salai Banwa,,station,,,,,,,,,10249341947,nodes,POINT (83.0103772 24.4382683)
Dharwad,,station,,,,,,,धारवाड़,,669015914,nodes,POINT (75.0019351 15.4424352)
Munshipulia,,station,,,,,,,मुंशी पुलिया,,9655708794,nodes,POINT (80.9959863 26.8879654)
Charbagh Railway Station,,station,,,,,,,चारबाग़ रेलवे स्टेशन,,4244207702,nodes,POINT (80.9231133 26.8324023)
Kanpur Central,,station,126.630,,,,,,,,2669094331,nodes,POINT (80.3512433 26.4538613)
Banbasa,,station,,,,,,,,,10245356184,nodes,POINT (80.0739935 28.9924394)
Mangaluru Central,,station,,,,,,,,,2671295574,nodes,POINT (74.8432387 12.8634037)
Kozhikode,,station,,,,,,,,,269201529,nodes,POINT (75.7803858 11.2459092)
Vallikunnu,,station,,,,,,,,,5997056042,nodes,POINT (75.8511454 11.0924175)
Kadalundi,,station,,,,,,,,,5997063990,nodes,POINT (75.8281408 11.1340426)
Ferok,,station,,,,,,,,,5997117413,nodes,POINT (75.8301877 11.1759122)
Jehanabad,,station,,,,,Jehanabad,,जहानाबाद,,3415676344,nodes,POINT (84.9910577 25.2265291)
Unkal,,station,,,,,,,,,6094397704,nodes,POINT (75.1250879 15.3739934)
Talaguppa,,station,,,,,,,,,707255911,nodes,POINT (74.9144093 14.2143103)
Gokarna Road,,station,,,,,,,,,1384317801,nodes,POINT (74.3677286 14.5838472)
Kyarakoppa,,station,,,,,,,,,6094486415,nodes,POINT (74.9558211 15.4551258)
Muragatcha,,station,,,,,,,,,5768071714,nodes,POINT (88.421117 23.5299564)
Dhubulia,,station,,,,,,,,,5768071717,nodes,POINT (88.4403495 23.4859472)
Rukni Junction,,station,,,,,,,,,798036064,nodes,POINT (86.5478988 23.5527863)
Sonadanga,,station,,,,,,,,,5768071705,nodes,POINT (88.3535352 23.6380243)
Ib,Ib,station,207,,,,,,ईब,,746566749,nodes,POINT (83.9490012 21.816317)
Akaltara,,station,,,,,,,,,2517663156,nodes,POINT (82.422475 22.0291459)
Sambre,,station,,,,,,,,,654140148,nodes,POINT (74.5772092 15.8843177)
Bareth,,station,,,,,,,,,2185090503,nodes,POINT (77.9998463 23.9144447)
Gundavali,,station,,,,,,,,,10576622687,nodes,POINT (72.8551556 19.1145125)
Sorai,,station,,,,,,,,,2185099610,nodes,POINT (77.8505778 23.5566889)
Sumer,,station,,,,,,,,,2185099611,nodes,POINT (77.8798975 23.6253811)
Biyavra Rajgarh,,station,,,,,,,,,2185777594,nodes,POINT (76.9083017 23.936849)
Shivathan,,station,,,,,,,,,6097343534,nodes,POINT (74.522768 15.4780814)
Kambarganvi,,station,,,,,,,,,6094508951,nodes,POINT (74.8294122 15.4633718)
Kumta,,station,,,,,,,,,1384237103,nodes,POINT (74.421244 14.4372403)
Navalur,,station,,,,,,,,,1377759098,nodes,POINT (75.0562035 15.4152099)
Tirur,,station,,,,,,,,,5997006808,nodes,POINT (75.9217453 10.9178206)
Tanur,,station,,,,,,,,,5997026244,nodes,POINT (75.8815131 10.9780727)
Guruvayur,,station,,,,,,,,,4760378950,nodes,POINT (76.0459148 10.5972429)
Cheriyanad,,station,,,,,,,,,4825232023,nodes,POINT (76.5849004 9.2732942)
Gunji,,station,,,,,,,,,6099768470,nodes,POINT (74.4803525 15.5437511)
Dina Nagar,,station,,,,,,,,,1870222317,nodes,POINT (75.467288 32.1332966)
Sakhoti Tanda,,station,,,,,,,,,6355091324,nodes,POINT (77.7186284 29.1925465)
Kochuveli,,station,,,,,,,,,1670497102,nodes,POINT (76.8970471 8.5103341)
Jalpaiguri Road,,station,,,,,Jalpaiguri,,,,5764219526,nodes,POINT (88.7094385 26.5591792)
Nanjangud Town,,station,,,,,,,,நஞ்சன்கூடு,687777818,nodes,POINT (76.6843409 12.1220681)
Chamarajanagar,,station,,,,,,,,சாமராசநகர்,707061042,nodes,POINT (76.9328209 11.9346006)
Hanakere,,station,,,,,,,,,2629037602,nodes,POINT (76.9810211 12.5655888)
Peravurani,,station,,,,,,,,,5302919588,nodes,POINT (79.2006507 10.2857334)
Pennadam,,station,,,,,,,,,5303165673,nodes,POINT (79.2209625 11.3984392)
Sendurai,,station,,,,,,,,,5303165679,nodes,POINT (79.1675501 11.2552809)
Ottakovil,,station,,,,,,,,,5303839983,nodes,POINT (79.1011365 11.2163426)
Ariyalur,Ariyalur,station,,,,,,,अरियालुर,அரியலூர் புகைவண்டி நிலையம்,5303839984,nodes,POINT (79.0686377 11.1489062)
Muzaffarnagar,,station,,,,,,,मुज़फ़्फ़रनगर,,1215323985,nodes,POINT (77.7081822 29.470013)
Zankhvav,,station,,,,,,,,,1600192526,nodes,POINT (73.3167235 21.4514569)
Ernakulam D Cabin,,station,,,,,,,,,9924628170,nodes,POINT (76.3022282 9.9799466)
Ajhai,,station,,,,,,,,,6188116437,nodes,POINT (77.5580947 27.6362485)
Thanjavur Junction,,station,,,,,,,,தஞ்சாவூர் சந்திப்பு,5300821213,nodes,POINT (79.1396716 10.7781963)
Raver,,station,,,,,,,,,6173661614,nodes,POINT (76.0444182 21.2222313)
Karmaliyapura,,station,,,,,,,,,6697589009,nodes,POINT (73.4375594 22.2281549)
Ajwa,,station,,,,,,,,,6697621343,nodes,POINT (73.3848865 22.3587685)
Mahabuang,,station,,,,,,,महबुआंग,,10294206048,nodes,POINT (84.9415871 22.7154247)
Kurkura,,station,,,,,,,कुरकुरा,,10294211915,nodes,POINT (84.9271756 22.7908732)
Kothar,,station,,,,,,,,,2188367344,nodes,POINT (73.1238507 24.9801219)
Tirodi,,station,,,,,,,तिरोड़ी,,1678603009,nodes,POINT (79.7166802 21.6800861)
Alirajpur,,station,278,,,,,,अलीराजपुर,,6696490709,nodes,POINT (74.3987182 22.3001679)
Koravangala,,station,,,,,,,,,6084937213,nodes,POINT (76.1600621 13.0533768)
Shimoga Bidare,,station,,,,,,,,,6121463260,nodes,POINT (75.6407153 13.9038334)
Ammanabrolu,,station,,,,,,,,,1194198328,nodes,POINT (80.148985 15.5965906)
Banavar,,station,,,,,,,,,2269517698,nodes,POINT (76.140481 13.3958245)
Birur Junction,,station,,,,,,,,,1923477242,nodes,POINT (75.973015 13.5932294)
Talamanchi,,station,,,,,,,,,2526196610,nodes,POINT (79.997918 14.6064939)
Sardargram,,station,,,,,,,,,566223451,nodes,POINT (72.6424393 23.0715012)
Kulikarai,,station,,,,,,,,,5303104751,nodes,POINT (79.584695 10.7656087)
Adiyakkamangalam,,station,,,,,,,,,5303104762,nodes,POINT (79.6816603 10.7573645)
Kizhvelur,,station,,,,,,,,,5303104776,nodes,POINT (79.7437158 10.7547932)
Velippalaiyam,,station,,,,,,,,,5303104782,nodes,POINT (79.8439491 10.7761091)
Nagore,,station,,,,,,,,,5303104783,nodes,POINT (79.8460145 10.8189873)
Thiruthuraipundi Junction,,station,,,,,,,,,3951315150,nodes,POINT (79.6347878 10.5385545)
Papinayaknahalli,,station,,,,,,,,,4028158801,nodes,POINT (76.4907833 15.2356817)
Virapur,,station,,,,,,,,,5764377154,nodes,POINT (77.1320096 15.1588657)
Krishnapuram,,station,,,,,,,,,706944470,nodes,POINT (78.7743158 14.4959623)
Jakkalacheruvu,,station,,,,,,,,,2527028365,nodes,POINT (77.7279398 15.1086797)
Challavaripalli,,station,,,,,,,,,2527201657,nodes,POINT (78.0339958 14.8762136)
Komali,,station,,,,,,,,,2527201706,nodes,POINT (77.9330112 14.9327493)
Jutturu,,station,,,,,,,,,2527201787,nodes,POINT (77.8975173 14.9784469)
Vemulapadu,,station,,,,,,,,,2527201829,nodes,POINT (77.8540816 15.0181394)
Kamalapuram,,station,,,,,,,,,2527611118,nodes,POINT (78.6663253 14.5928671)
Yerragudipad,,station,,,,,,,,,2527611179,nodes,POINT (78.595661 14.6207976)
Gangayapalle,,station,,,,,,,,,2527617902,nodes,POINT (78.7173904 14.5530998)
Muddanuru,,station,,,,,,,,,3804876051,nodes,POINT (78.3972937 14.6890314)
Tadipatri,,station,,,,,,,ताडिपत्रि,,4534716397,nodes,POINT (77.9774192 14.9084903)
Vanganur,,station,,,,,,,,,6053974268,nodes,POINT (78.0808212 14.8474365)
Mecheri Road,,station,,,,,,,,,10308125813,nodes,POINT (77.9220267 11.8048616)
Dahod,,station,,,,,,,दाहोद,,806585219,nodes,POINT (74.252386 22.8439297)
Tihi,,station,567,,,,,,टीही,,6113901551,nodes,POINT (75.7339334 22.6189995)
Chebrol,,station,,,,,,,,,2887015805,nodes,POINT (81.3960107 16.8196846)
Saharanpur Junction,,station,,,,,,,,,567473784,nodes,POINT (77.5412397 29.9614586)
,,station,,,,,,Esri World imagery (retreived 01/2023),,,10299347843,nodes,POINT (86.8259329 24.4711959)
Pilkhani,,station,,,,,,,,,6355893044,nodes,POINT (77.4731049 29.9976497)
Pakra,,station,,,,,,,पकरा,,10294211818,nodes,POINT (84.9493951 22.8576643)
Pokla,,station,,,,,,,,,4066416450,nodes,POINT (84.9510436 22.9195303)
Wardha Junction,,station,,,,,,,वर्धा जंक्शन,,774646420,nodes,POINT (78.595261 20.7329564)
Parel,,station,5.9,,,,,,परेल,,3501418212,nodes,POINT (72.8376614 19.0094817)
Babupeth,,station,,,,,,,बाबुपेठ,,5202768770,nodes,POINT (79.3130539 19.9208216)
Gondwana Visapur,,station,,,,,,,गोण्डवाना विसापूर,,6635751447,nodes,POINT (79.3283695 19.8824704)
Vijayapura,,station,,,,,,,विजयपुर,,655301239,nodes,POINT (75.7394766 16.830361)
Balharshah,,station,,,,,,,बल्हारशाह,,1177103612,nodes,POINT (79.3478101 19.8499139)
Dadar,,station,,,,,,,दादर,,2630075003,nodes,POINT (72.8437523 19.0177342)
Mulki,,station,,,,,,,,,298611723,nodes,POINT (74.8052727 13.068958)
Nandikoor,,station,,,,,,,,,2454214993,nodes,POINT (74.8060452 13.1326378)
Kayamkulam Junction,,station,,,,,,,,,10038508356,nodes,POINT (76.5121004 9.1813015)
Kansbahal,,station,,,,,,,कांसबहाल,,6211253020,nodes,POINT (84.6675807 22.2122835)
Kalunga,,station,265,,,,,,कलुंगा,,6211253286,nodes,POINT (84.7339761 22.2220668)
Rajgangpur,,station,,,,,,,राजगांगपुर,,2518869694,nodes,POINT (84.5835067 22.1861154)
Aryankavu,,station,,,,,,,,ஆரியங்காவு,5338935821,nodes,POINT (77.1528919 8.9811615)
New Aryankavu,,station,,,,,,,,புதிய ஆரியங்காவு,5338935825,nodes,POINT (77.1347453 8.955243)
Chandpur,,station,,,,,,,,,1209128937,nodes,POINT (78.2766422 29.1320908)
Pushkar,,station,,,,,,,,,3125170734,nodes,POINT (74.5378708 26.4908687)
Kasturiba Nagar,,station,,,,,,,,,5311755237,nodes,POINT (80.2478604 13.0053823)
Chintadaripet,,station,,,,,,,,சிந்தாதிரிப்பேட்டை,5311755231,nodes,POINT (80.2738611 13.0737952)
Thirumayilai,,station,,,,,,,,,5311755234,nodes,POINT (80.2675129 13.0353976)
Taramani,,station,,,,,,,,தரமணி,5311755240,nodes,POINT (80.2416441 12.9786584)
Adambakkam,,station,,,,,,,,,5311755244,nodes,POINT (80.1968882 12.9823811)
Dahisar (East) [Line 2],,station,,,,,,,,,9627118209,nodes,POINT (72.8673322 19.2517331)
Malakpet,,station,,,,,,,,,307015337,nodes,POINT (78.4948263 17.3765035)
Madhubani,,station,,,,,,,,,10250564715,nodes,POINT (86.0770181 26.3488763)
Verna,,station,,,,,,,,,4359885197,nodes,POINT (73.9124939 15.3538506)
Jhajjar Junction,,station,,,,,,,,,1758228413,nodes,POINT (76.6387719 28.5933993)
Vaniyambalam,,station,,,,,,,,,6027883926,nodes,POINT (76.2606552 11.1877298)
Simraha,,station,,,,,,,,,10267930126,nodes,POINT (87.3222918 26.1935849)
Mahiyarpur,,station,,,,,,,,,10267930128,nodes,POINT (87.6136573 25.4130097)
Melmaruvattur,,station,,,,,,,,,3383990519,nodes,POINT (79.8328664 12.4286748)
Venkatesapuram,,station,,,,,,,,,5301336409,nodes,POINT (79.4427667 11.9311783)
Takkolam,,station,,,,,,,,,2048214335,nodes,POINT (79.6774907 13.0243461)
Chitteri,,station,,,,,,,,,5273796758,nodes,POINT (79.5981218 13.0679482)
Manavur,,station,,,,,,,,,5275671388,nodes,POINT (79.8012593 13.096372)
Mahendravadi,,station,,,,,,,,,5275671389,nodes,POINT (79.517448 13.0221211)
Perani,,station,,,,,,,,,5276187592,nodes,POINT (79.5522437 12.1028764)
Mosur,,station,,,,,,,,,5310778044,nodes,POINT (79.7122361 13.0849374)
Puliyamangalam,,station,,,,,,,,,5310778045,nodes,POINT (79.6849792 13.0834033)
Ravindrakhani,,station,,,,,,,,,2139293774,nodes,POINT (79.4618615 18.9369034)
Asifabad Road,,station,,,,,,,,,2524752751,nodes,POINT (79.4166885 19.2571622)
Ralapet,,station,,,,,,,,,2524752819,nodes,POINT (79.4323707 19.3186218)
Sirpur Town,,station,,,,,,,,,2962160700,nodes,POINT (79.5607171 19.478833)
Dosar Vaisya Square,,station,,,,,,,,,7944686405,nodes,POINT (79.094916 21.1529727)
,,station,,,,,,MaxarPremium,,,8974036693,nodes,POINT (83.4641205 21.774798)
Adgaon Buzurg,,station,,,,,,,,,1596307350,nodes,POINT (76.943668 21.1277952)
Ugwe,,station,,,,,,,,,1596307536,nodes,POINT (77.0092342 20.8058687)
Thukaithad,,station,,,,,,,,,1596323936,nodes,POINT (76.6706252 21.427665)
Gurhi,,station,,,,,,,,,1596324930,nodes,POINT (76.5812563 21.6301216)
Mordar,,station,,,,,,,,,1596324999,nodes,POINT (76.4495976 21.7426308)
Dhulghat,,station,,,,,,,,,6200205191,nodes,POINT (76.7499408 21.2958057)
Wan Road,,station,,,,,,,,,6200214134,nodes,POINT (76.8207056 21.2149203)
Patsul,,station,,,,,,,,,6200275524,nodes,POINT (77.0384763 21.0036967)
Madurai East,,station,,,,,,,,மதுரை கிழக்கு,5353573460,nodes,POINT (78.1345452 9.9090767)
,,station,,,,,,,,,9675146843,nodes,POINT (78.1027736 27.8045482)
Hazaribagh Road,Hazaribagh Road,station,330,,,,,,हजारीबाग रोड,,1311779442,nodes,POINT (85.8918945 24.1746016)
Harubera,,station,,,,,,,,,9294792528,nodes,POINT (85.7604026 23.5002133)
Medchal,,station,,,,,,,,,2962282515,nodes,POINT (78.4753441 17.6399251)
